nom_pat,prenom_pat,date_naissance,sexe,telephone
Sow,Khady,1965-12-29,f,703731123
Gueye,Abdoulaye,1971-04-27,m,781354059
Faye,Ibrahima,1997-01-22,m,773190651
Gueye,Mariama,1948-07-03,f,788511341
Fall,Fatou,1965-03-17,f,776183394
Ba,Mariama,1950-02-26,f,701630160
Fall,Awa,1995-06-06,f,782099132
Faye,Mariama,2005-09-18,f,784580380
Diop,Abdoulaye,1948-04-07,m,778072818
Sarr,Ousmane,1999-07-11,m,785236881
Sarr,Khady,1954-08-01,f,772937975
Sarr,Aminata,1966-07-16,f,763273575
Ba,Ousmane,1956-03-17,m,764377793
Diallo,Oumar,1971-06-11,m,704356541
Diallo,Oumar,1959-02-26,m,780398038
Sarr,Oumar,1964-05-20,m,774775540
Faye,Mamadou,1997-03-26,m,781001848
Gueye,Mamadou,2015-07-20,m,702573897
Faye,Khady,2004-08-31,f,770446088
Diop,Aminata,1991-02-11,f,777004602
Gueye,Khady,1966-04-23,f,784351721
Ba,Mamadou,2001-03-31,m,784318982
Faye,Mariama,1998-01-09,f,767802391
Ndiaye,Oumar,1996-10-16,m,785380183
Sarr,Ibrahima,1989-01-26,m,770540149
Fall,Oumar,1945-02-20,m,709160338
Sarr,Fatou,1945-05-25,f,784316353
Ndiaye,Oumar,1958-06-07,m,788144173
Sy,Aminata,2020-08-15,f,789290948
Gueye,Mamadou,1967-07-05,m,704337461
Diallo,Abdoulaye,2005-06-03,m,769293974
Gueye,Khady,1971-08-28,f,768309856
Faye,Ibrahima,1952-06-14,m,771348966
Sy,Abdoulaye,2005-01-30,m,778597804
Sow,Awa,1954-07-04,f,705667638
Faye,Fatou,2018-02-09,f,787894091
Ndiaye,Mamadou,1995-01-02,m,770866350
Diallo,Mamadou,1950-01-06,m,784203800
Faye,Fatou,1964-08-11,f,700026340
Diop,Oumar,2011-05-12,m,777944352
Fall,Ousmane,1976-09-20,m,785449367
Diallo,Khady,1956-02-20,f,769630576
Diallo,Aminata,1956-12-16,f,707955388
Sow,Abdoulaye,1964-07-02,m,774092721
Ndiaye,Fatou,1988-12-05,f,706718929
Kane,Mariama,1986-12-16,f,706775400
Sarr,Aminata,1958-05-04,f,765493160
Kane,Mariama,2001-09-03,f,703943179
Sy,Khady,2011-07-06,f,783246005
Faye,Ousmane,1940-09-19,m,765682465
Ndiaye,Oumar,2022-07-01,m,701003129
Gueye,Aminata,1953-12-24,f,760681426
Gueye,Awa,1977-12-01,f,700483859
Sow,Mariama,2007-11-23,f,765040111
Fall,Ibrahima,2001-06-10,m,773199903
Ndiaye,Mariama,1986-12-16,f,703395204
Diallo,Fatou,1973-04-21,f,779649451
Kane,Fatou,1989-10-04,f,773692864
Diop,Ousmane,1990-08-17,m,775410882
Sow,Awa,1974-02-05,f,702942255
Sy,Abdoulaye,1995-12-16,m,762249041
Ba,Mariama,2016-07-13,f,701128206
Diop,Mariama,2016-10-17,f,779048536
Ndiaye,Oumar,2018-09-01,m,788921033
Sy,Aminata,1997-01-10,f,767507949
Diop,Oumar,2015-06-19,m,765448710
Sarr,Khady,1944-08-22,f,781720160
Fall,Ousmane,2017-08-16,m,765778330
Diallo,Moussa,2008-01-03,m,763656795
Sow,Abdoulaye,1954-09-03,m,787971150
Gueye,Fatou,1978-03-28,f,783394056
Diop,Cheikh,2016-01-16,m,702331378
Faye,Ibrahima,1962-07-20,m,783823481
Gueye,Cheikh,1968-03-16,m,703193920
Fall,Aminata,1971-09-01,f,780875411
Diop,Ousmane,2006-01-06,m,769508925
Gueye,Khady,2004-05-04,f,708265347
Sarr,Ibrahima,1991-01-18,m,778819379
Ndiaye,Awa,2022-07-24,f,779925949
Kane,Khady,1963-03-31,f,705190212
Diallo,Mariama,1943-04-25,f,769594173
Fall,Mamadou,2011-06-26,m,769134777
Fall,Fatou,1989-09-22,f,783559407
Sarr,Fatou,1976-09-07,f,777235283
Ndiaye,Fatou,1961-03-12,f,785416639
Diallo,Abdoulaye,1970-09-02,m,776174793
Faye,Mariama,2012-05-03,f,781820029
Diop,Cheikh,1970-11-27,m,769390818
Ndiaye,Abdoulaye,1966-11-17,m,776712672
Ba,Awa,2022-06-05,f,784327753
Gueye,Khady,1980-03-28,f,773474982
Ndiaye,Abdoulaye,2012-07-21,m,764866701
Diallo,Abdoulaye,1956-12-11,m,784113992
Diallo,Mamadou,1942-12-29,m,709268180
Diallo,Mariama,2020-07-20,f,789632159
Faye,Cheikh,1956-04-27,m,784855199
Diallo,Khady,1945-07-17,f,763146240
Faye,Fatou,1977-12-09,f,788674221
Diop,Abdoulaye,2020-03-29,m,780522073
Ba,Moussa,1949-10-01,m,764298934
Kane,Mariama,2007-03-04,f,773880416
Faye,Awa,1940-07-11,f,774748069
Diallo,Ibrahima,2016-11-21,m,763884993
Sarr,Awa,1957-06-08,f,788232856
Sy,Ousmane,1972-10-23,m,703128052
Sarr,Ibrahima,1962-01-02,m,703322363
Ba,Khady,2018-04-13,f,703071023
Ba,Moussa,2017-07-21,m,704445885
Kane,Fatou,1958-05-14,f,766709416
Sarr,Ibrahima,1949-10-06,m,760888240
Ndiaye,Moussa,1950-04-10,m,761046694
Kane,Awa,1995-01-31,f,766822994
Sow,Awa,1987-06-01,f,784829997
Fall,Khady,1940-03-03,f,704995740
Ndiaye,Mariama,1982-03-08,f,764944079
Kane,Mariama,1969-04-06,f,778813683
Sarr,Moussa,2020-06-14,m,764195510
Sarr,Mariama,1941-07-28,f,765446093
Diallo,Ousmane,2009-07-10,m,786693956
Diop,Abdoulaye,2000-08-15,m,702535740
Ba,Cheikh,1943-06-29,m,773541316
Diallo,Awa,1959-06-12,f,705409640
Sy,Mariama,2007-06-23,f,770060001
Diop,Oumar,2013-03-29,m,769559576
Ndiaye,Mariama,1962-08-09,f,777464002
Sow,Mamadou,2010-02-08,m,707249702
Fall,Cheikh,2016-05-04,m,785066044
Sarr,Ousmane,1960-09-08,m,779891246
Fall,Mariama,1991-05-06,f,787384936
Diop,Awa,1956-03-31,f,788283320
Fall,Mariama,2012-04-20,f,781546787
Sy,Mariama,1983-05-16,f,782702583
Diallo,Oumar,2006-10-02,m,700816228
Fall,Ousmane,1992-05-24,m,777092969
Kane,Khady,2023-01-12,f,783713578
Sarr,Mamadou,1967-04-28,m,789395526
Sy,Aminata,2011-06-30,f,707973610
Sy,Aminata,1960-05-19,f,763349189
Fall,Ousmane,1982-03-30,m,778294628
Sow,Mamadou,1986-11-07,m,778002174
Sarr,Oumar,1940-05-15,m,700968526
Sow,Ousmane,1965-02-04,m,700542455
Ba,Mariama,2006-08-15,f,701897887
Fall,Aminata,2008-06-29,f,707065271
Diallo,Khady,1991-04-11,f,782708508
Diop,Ibrahima,2015-07-11,m,764957059
Kane,Awa,2001-11-18,f,773772881
Kane,Mamadou,1948-03-03,m,766285644
Fall,Moussa,2010-11-22,m,707407314
Faye,Moussa,2009-06-25,m,782035017
Faye,Khady,2012-12-22,f,763848550
Faye,Moussa,1956-07-23,m,777442884
Sy,Ousmane,1981-04-27,m,709367261
Diallo,Fatou,1997-01-10,f,774670483
Sy,Ousmane,2011-11-30,m,770282904
Faye,Abdoulaye,1952-07-26,m,767830353
Sow,Ousmane,1940-09-07,m,783365248
Kane,Mariama,2016-07-10,f,774788942
Sarr,Cheikh,1973-03-08,m,789707203
Sarr,Moussa,1967-12-10,m,765907529
Diop,Mariama,1971-08-17,f,704331522
Fall,Cheikh,1953-02-12,m,704593579
Sow,Aminata,1971-03-13,f,761066327
Diop,Mamadou,1965-09-05,m,774810243
Sy,Moussa,1948-03-06,m,784132370
Faye,Mariama,1949-02-11,f,784544496
Sow,Aminata,2021-05-07,f,783688097
Kane,Ousmane,2007-09-11,m,700533076
Sow,Awa,2008-01-26,f,777676819
Diallo,Khady,1947-11-11,f,767598694
Sow,Khady,2020-04-17,f,778084999
Gueye,Awa,1998-07-24,f,771138749
Diallo,Khady,1951-10-04,f,701503608
Faye,Aminata,1982-03-09,f,781378860
Sow,Mamadou,2020-10-24,m,787406611
Sow,Fatou,1943-07-07,f,784635201
Sy,Moussa,1949-07-07,m,789198624
Faye,Cheikh,2000-10-28,m,765609594
Sow,Abdoulaye,2002-01-01,m,774889484
Ndiaye,Mamadou,1950-05-10,m,760352846
Gueye,Ibrahima,2005-03-03,m,776723411
Diallo,Aminata,1958-01-01,f,771031054
Diop,Fatou,1950-05-28,f,761844789
Ndiaye,Mamadou,2009-01-01,m,766583415
Ndiaye,Aminata,2007-12-13,f,778269977
Kane,Mariama,1964-04-08,f,785066832
Sy,Khady,1990-06-12,f,706735080
Sy,Ousmane,1970-03-19,m,769074015
Diop,Moussa,2018-06-02,m,776123472
Gueye,Khady,2002-06-13,f,702777357
Sarr,Cheikh,1949-01-27,m,786423158
Faye,Abdoulaye,1981-01-08,m,777912875
Ndiaye,Mariama,1964-10-08,f,705785092
Diallo,Mariama,2009-12-26,f,765306813
Sow,Ousmane,1974-09-18,m,703409615
Kane,Mariama,2006-11-12,f,708114994
Ba,Mariama,1943-02-25,f,772029034
Sow,Ousmane,1941-12-26,m,778268375
Fall,Ousmane,1982-04-15,m,769768777
Diop,Moussa,2014-08-10,m,777662223
Gueye,Khady,1965-12-19,f,770796320
Fall,Mamadou,1980-11-14,m,782026407
Kane,Moussa,1955-11-14,m,700597695
Sow,Khady,1954-09-07,f,775512069
Ba,Mariama,1959-10-23,f,782521080
Faye,Khady,1981-05-01,f,783010468
Diop,Khady,1989-05-10,f,788417136
Ba,Cheikh,1980-07-21,m,778266145
Kane,Abdoulaye,1953-10-05,m,780396038
Ba,Abdoulaye,2008-12-11,m,788222727
Sow,Abdoulaye,2007-11-30,m,705534069
Fall,Oumar,1944-12-06,m,763398973
Sy,Abdoulaye,1989-08-11,m,708947221
Ba,Mamadou,1953-12-21,m,766270629
Gueye,Aminata,1945-10-07,f,703735131
Ndiaye,Mariama,1968-07-01,f,773250536
Diallo,Khady,1994-11-20,f,764041445
Sarr,Fatou,2019-05-10,f,775274699
Sy,Aminata,2017-12-14,f,773329200
Sarr,Cheikh,1944-03-06,m,771839344
Fall,Ibrahima,1970-04-11,m,780907830
Sarr,Moussa,1977-09-18,m,769720646
Ndiaye,Mariama,1984-12-06,f,787761512
Sy,Ousmane,1955-01-22,m,761508261
Sarr,Cheikh,1971-10-06,m,789826389
Sow,Khady,1985-09-05,f,777259685
Gueye,Abdoulaye,1990-03-09,m,761464896
Sy,Cheikh,2021-05-25,m,785333802
Sow,Fatou,1951-04-09,f,766254029
Sow,Khady,1967-02-14,f,772534964
Faye,Awa,1988-05-30,f,764811792
Sy,Abdoulaye,1959-02-24,m,706840056
Kane,Ibrahima,1953-08-13,m,771969877
Sow,Aminata,1952-10-09,f,788832447
Diallo,Fatou,1964-05-28,f,773037415
Sow,Awa,1987-07-20,f,781403384
Diallo,Mariama,1998-12-17,f,774785367
Ba,Khady,1968-01-11,f,702353900
Fall,Moussa,1958-05-06,m,764233722
Kane,Aminata,1960-10-22,f,763868871
Sarr,Abdoulaye,2017-05-18,m,772873087
Kane,Khady,2002-07-01,f,705106031
Kane,Aminata,1969-02-20,f,762134528
Sow,Abdoulaye,2013-11-30,m,704165989
Kane,Moussa,1981-03-19,m,706136396
Faye,Abdoulaye,2008-11-10,m,777769699
Fall,Moussa,1986-04-04,m,779026636
Diop,Mamadou,2010-05-05,m,764757562
Fall,Mariama,1991-01-05,f,784192141
Diop,Aminata,2004-09-29,f,786405567
Ndiaye,Fatou,1985-03-06,f,785627028
Kane,Moussa,2012-06-11,m,704215257
Sarr,Moussa,1974-12-11,m,760567880
Kane,Awa,1947-04-15,f,765383261
Ba,Ibrahima,2002-08-07,m,706985026
Ndiaye,Awa,1970-08-12,f,780598547
Faye,Mariama,2003-09-12,f,767354555
Sarr,Abdoulaye,1976-08-12,m,708718878
Kane,Cheikh,1957-08-21,m,789161364
Diallo,Awa,1990-11-30,f,782212050
Sarr,Aminata,1989-08-15,f,789348056
Faye,Khady,2008-06-05,f,786324039
Diallo,Mariama,2018-06-13,f,773939297
Sy,Fatou,1973-11-09,f,765503818
Diop,Mamadou,1950-09-16,m,760614138
Faye,Ousmane,1957-09-29,m,788744454
Diallo,Fatou,1990-11-01,f,767555201
Ba,Mamadou,1991-04-05,m,773822487
Ndiaye,Mamadou,2012-11-28,m,783368246
Sow,Moussa,1996-10-22,m,766752902
Sarr,Ousmane,1986-08-16,m,766817039
Faye,Cheikh,2023-03-06,m,778018196
Diallo,Moussa,2004-10-22,m,772625707
Fall,Fatou,2012-08-19,f,782628095
Diallo,Awa,1953-12-30,f,703175860
Ndiaye,Cheikh,1951-06-02,m,778700490
Ndiaye,Khady,1970-11-29,f,760320649
Ba,Ibrahima,2020-07-12,m,770438717
Diop,Mamadou,1960-02-05,m,782802923
Sy,Awa,1990-04-18,f,780962911
Diallo,Ousmane,1977-06-19,m,701857322
Diop,Ousmane,1984-05-13,m,782879524
Fall,Mariama,1983-06-04,f,785903335
Kane,Moussa,1963-10-07,m,781001089
Diallo,Moussa,1947-04-18,m,706341792
Gueye,Abdoulaye,1960-03-17,m,768077970
Ndiaye,Awa,1945-07-27,f,769250918
Sow,Aminata,1965-05-09,f,783147158
Ndiaye,Aminata,1961-08-08,f,702722711
Sarr,Oumar,1941-04-13,m,778660070
Sow,Awa,1966-12-15,f,765581303
Sow,Mariama,1963-01-08,f,788343865
Diallo,Mamadou,1980-09-23,m,772833876
Kane,Moussa,2013-01-13,m,781215101
Ba,Cheikh,1949-01-02,m,786263321
Kane,Ibrahima,1969-07-04,m,766454426
Sow,Mariama,1999-10-12,f,705157539
Fall,Abdoulaye,1994-11-08,m,781997407
Ba,Aminata,1991-11-18,f,763979718
Ndiaye,Mariama,1963-01-25,f,767893410
Diop,Mamadou,1944-04-28,m,770680729
Sow,Abdoulaye,1950-11-18,m,773150404
Gueye,Awa,1997-11-04,f,771447095
Ndiaye,Awa,1945-10-05,f,779797634
Diallo,Ibrahima,2005-04-09,m,774307814
Gueye,Mamadou,1941-07-12,m,789598559
Ndiaye,Abdoulaye,1990-10-15,m,760527282
Kane,Aminata,1963-07-16,f,761971123
Sy,Mariama,1983-05-05,f,770494838
Gueye,Mariama,2020-06-14,f,782976803
Sow,Ibrahima,1950-12-29,m,707781344
Diallo,Ibrahima,1997-04-23,m,778743672
Ndiaye,Oumar,2010-09-12,m,773946300
Gueye,Mariama,1984-10-04,f,705889776
Faye,Oumar,2010-01-31,m,704365826
Ba,Awa,1944-02-02,f,772202142
Diallo,Aminata,2022-05-27,f,774405410
Ndiaye,Ousmane,1979-05-21,m,707465493
Sy,Aminata,2018-11-04,f,781950429
Fall,Abdoulaye,1963-07-06,m,706463936
Fall,Aminata,2013-04-14,f,708760359
Gueye,Mariama,1945-04-25,f,779236376
Sy,Khady,1993-07-06,f,707170334
Kane,Aminata,1948-03-23,f,778356226
Sow,Cheikh,1965-03-08,m,772087061
Fall,Ibrahima,2018-06-21,m,703014835
Faye,Khady,2018-12-04,f,704369265
Sow,Fatou,1958-05-13,f,771067456
Sow,Ibrahima,1987-01-06,m,761386275
Sarr,Khady,2003-06-03,f,772658783
Ba,Khady,1943-04-12,f,775153192
Sow,Oumar,1993-10-05,m,789862759
Fall,Abdoulaye,1971-02-24,m,708808300
Kane,Awa,1969-07-05,f,771627249
Ndiaye,Cheikh,1980-05-10,m,772713555
Fall,Abdoulaye,1989-11-19,m,766786909
Fall,Ousmane,2010-08-16,m,763751443
Ba,Mariama,1951-09-29,f,765316186
Ndiaye,Khady,1964-12-26,f,779551147
Faye,Khady,2016-04-01,f,770917854
Sarr,Awa,1986-08-30,f,775741748
Sarr,Fatou,2010-07-25,f,760702137
Diop,Awa,1991-02-18,f,776140712
Sy,Abdoulaye,1951-10-29,m,773262868
Gueye,Aminata,2021-07-09,f,703924292
Ndiaye,Cheikh,1951-02-26,m,789817220
Diallo,Mariama,1942-05-08,f,768589814
Kane,Aminata,1972-10-09,f,789412690
Faye,Awa,2008-09-17,f,780929850
Kane,Aminata,2018-09-10,f,770061107
Ba,Fatou,1967-04-22,f,764554917
Kane,Ibrahima,1994-01-21,m,709561109
Diop,Mariama,2017-07-05,f,764885549
Diallo,Abdoulaye,2011-06-07,m,705870066
Sy,Abdoulaye,1958-10-09,m,702893371
Kane,Abdoulaye,1988-09-11,m,706064168
Diallo,Ibrahima,1940-12-12,m,703691676
Diop,Mariama,1982-02-09,f,780300792
Sy,Mamadou,1987-05-06,m,767297761
Gueye,Khady,1993-03-23,f,782903352
Sarr,Ousmane,1944-08-21,m,785866970
Ba,Oumar,1987-04-04,m,789419483
Sow,Moussa,1965-11-05,m,775037137
Sy,Moussa,1982-08-05,m,764432681
Sy,Aminata,1987-12-23,f,787725068
Kane,Mariama,2014-06-20,f,769300130
Sow,Ibrahima,1952-12-24,m,783192168
Sy,Awa,2011-12-13,f,772333061
Diop,Abdoulaye,1981-12-23,m,761921912
Faye,Moussa,1993-09-11,m,709767059
Sy,Mamadou,1957-12-27,m,767850620
Faye,Mamadou,1942-04-13,m,778159969
Ba,Cheikh,1955-04-01,m,706149819
Kane,Mariama,2022-09-21,f,702501415
Kane,Khady,2019-01-29,f,785092309
Sy,Awa,1949-11-18,f,771535550
Sarr,Mamadou,1958-01-06,m,779936046
Sow,Cheikh,1955-07-18,m,767061916
Ndiaye,Moussa,1966-10-12,m,762420167
Sow,Mariama,1969-10-02,f,771892534
Ba,Khady,1999-10-25,f,774058645
Gueye,Moussa,2007-01-14,m,776404111
Sy,Oumar,1989-03-03,m,770027306
Ba,Mariama,2009-12-05,f,703980398
Faye,Moussa,1961-05-11,m,700820621
Diallo,Aminata,1959-04-24,f,760995028
Kane,Oumar,1998-02-06,m,764497542
Diallo,Aminata,1977-07-07,f,783102238
Gueye,Fatou,1996-03-28,f,765176223
Kane,Cheikh,1969-09-27,m,776211118
Faye,Mamadou,1946-09-16,m,760786995
Ba,Moussa,1990-10-08,m,773296155
Kane,Abdoulaye,2006-08-06,m,772806596
Diallo,Abdoulaye,2012-05-16,m,773342509
Sarr,Aminata,2018-05-08,f,768708090
Ba,Awa,2006-05-07,f,767448450
Ndiaye,Mariama,2001-07-21,f,767370554
Fall,Aminata,1947-12-26,f,780826475
Diop,Moussa,1977-03-26,m,760650553
Faye,Aminata,2006-03-07,f,781000744
Sy,Ibrahima,1980-02-27,m,701856726
Gueye,Awa,2001-05-06,f,784608262
Fall,Khady,1976-04-04,f,708165324
Ba,Cheikh,1952-04-05,m,779967426
Fall,Aminata,1948-07-28,f,775444218
Fall,Aminata,1968-10-27,f,706497888
Diallo,Fatou,2015-06-26,f,701478909
Diallo,Abdoulaye,1972-10-30,m,700628494
Ndiaye,Oumar,1966-07-07,m,779251981
Ba,Ibrahima,1994-05-08,m,771383010
Diop,Cheikh,2018-05-17,m,775056751
Sow,Ibrahima,2009-06-01,m,786242989
Ba,Aminata,1982-05-18,f,780546241
Ndiaye,Moussa,1985-11-24,m,776937175
Ba,Awa,1982-02-16,f,764967773
Sy,Ousmane,2003-02-12,m,772506259
Sarr,Cheikh,1972-12-14,m,709943083
Gueye,Mamadou,1950-05-16,m,766861684
Ba,Ousmane,1956-01-24,m,770363436
Sarr,Khady,2004-09-01,f,773574642
Sow,Mariama,1991-03-06,f,787115824
Diop,Awa,1984-02-19,f,774057839
Sy,Ibrahima,1954-12-13,m,777685212
Faye,Cheikh,1971-01-11,m,700463687
Fall,Awa,1974-07-22,f,763100722
Faye,Mamadou,2021-12-13,m,705859090
Sow,Ousmane,1961-05-01,m,766538938
Faye,Ibrahima,1976-01-23,m,782515637
Faye,Abdoulaye,2012-06-06,m,780572138
Sarr,Moussa,2021-09-30,m,787207646
Faye,Oumar,1999-11-07,m,786180503
Fall,Mariama,2014-11-15,f,766875913
Sow,Aminata,1994-03-23,f,706727426
Faye,Ousmane,1997-03-23,m,771058308
Sy,Ibrahima,1958-12-11,m,771213806
Diallo,Fatou,1963-01-10,f,768220004
Sarr,Awa,2005-05-09,f,762943109
Fall,Aminata,2001-04-03,f,707686502
Kane,Abdoulaye,1972-06-21,m,703939725
Sy,Moussa,1981-07-05,m,700406309
Fall,Mamadou,2017-10-11,m,778654894
Sy,Ousmane,1949-09-14,m,764695667
Ba,Ousmane,2005-03-12,m,783536531
Sy,Ibrahima,1994-10-13,m,782884186
Diallo,Ousmane,1983-12-25,m,778103692
Sarr,Moussa,1941-10-11,m,779460645
Ndiaye,Ibrahima,1997-12-26,m,782486655
Gueye,Aminata,1943-03-25,f,774057401
Faye,Awa,1966-02-22,f,707408562
Ndiaye,Awa,1984-10-24,f,764142124
Sarr,Khady,1943-04-07,f,770585956
Diallo,Mariama,2016-12-28,f,771957926
Sarr,Aminata,1986-01-28,f,789509663
Sarr,Awa,2021-05-19,f,773374329
Sy,Moussa,2017-11-06,m,705289793
Fall,Khady,1947-09-04,f,704956913
Faye,Fatou,2022-12-19,f,779081955
Diallo,Aminata,1946-12-21,f,701666966
Gueye,Fatou,2006-10-03,f,703723697
Sarr,Khady,1993-01-07,f,760587806
Fall,Khady,1949-07-26,f,786611077
Faye,Awa,1955-05-11,f,760977026
Ba,Aminata,1942-05-29,f,700240861
Diop,Abdoulaye,1983-11-26,m,775962318
Kane,Moussa,1955-11-01,m,782720136
Diallo,Mamadou,2001-11-08,m,782671169
Kane,Awa,1954-08-11,f,702633364
Diallo,Mariama,1988-11-21,f,775919152
Faye,Abdoulaye,2002-05-02,m,703410985
Ndiaye,Khady,1971-08-26,f,762207906
Diallo,Moussa,2016-11-25,m,783791883
Diallo,Fatou,1946-09-15,f,700977318
Diop,Khady,2008-08-29,f,761783725
Ba,Ousmane,2015-12-25,m,709753742
Faye,Awa,1960-05-25,f,768827144
Sow,Awa,2002-01-02,f,767217522
Ndiaye,Mariama,1999-10-10,f,779805622
Diop,Fatou,2017-04-06,f,785848771
Ba,Abdoulaye,1958-08-16,m,702735254
Sarr,Moussa,1956-05-08,m,774907134
Gueye,Khady,1973-02-09,f,789081515
Sarr,Abdoulaye,1956-08-17,m,777030683
Diallo,Cheikh,1952-09-16,m,773247563
Sarr,Oumar,1944-04-30,m,786554821
Ba,Abdoulaye,1984-09-16,m,706685996
Fall,Cheikh,2023-11-28,m,704690522
Sy,Moussa,1998-11-05,m,786469596
Kane,Fatou,2007-01-15,f,787884094
Sy,Khady,1943-07-06,f,769901259
Diallo,Mariama,1992-11-15,f,766124213
Fall,Moussa,1949-12-01,m,701041573
Ndiaye,Oumar,1980-02-04,m,704781299
Diop,Fatou,1999-08-17,f,778223771
Fall,Fatou,1943-11-10,f,777953136
Fall,Khady,1963-03-11,f,707975245
Diallo,Ousmane,2010-07-10,m,706248383
Diallo,Khady,1964-03-25,f,701114521
Kane,Ibrahima,1995-11-01,m,768601397
Sow,Mamadou,1952-12-31,m,778493189
Ndiaye,Fatou,1986-02-03,f,764364875
Sy,Oumar,2002-07-11,m,760422604
Ba,Mamadou,1963-12-02,m,706345120
Gueye,Moussa,1970-01-27,m,704157716
Faye,Ibrahima,1954-10-21,m,706143051
Diallo,Moussa,1992-10-30,m,780200968
Gueye,Oumar,1952-06-27,m,769602205
Diop,Fatou,1964-08-01,f,700334201
Ndiaye,Abdoulaye,1964-08-04,m,781711671
Kane,Ibrahima,1967-05-27,m,787962836
Sy,Mariama,1961-12-11,f,769900612
Fall,Cheikh,1968-12-14,m,771686387
Sy,Ibrahima,2021-07-04,m,769786579
Gueye,Khady,2021-01-05,f,783901128
Gueye,Awa,2005-10-23,f,770470837
Fall,Moussa,2012-02-13,m,707869095
Ba,Awa,1943-06-10,f,775595200
Diallo,Moussa,1977-07-22,m,704052100
Diallo,Khady,1981-03-08,f,709229668
Ba,Aminata,1969-12-21,f,767827193
Kane,Mariama,1978-03-19,f,773779424
Fall,Aminata,1964-06-14,f,778952015
Sy,Mamadou,1961-05-04,m,702346123
Diop,Aminata,1995-08-19,f,761417729
Sow,Aminata,1996-04-23,f,768808746
Diop,Ibrahima,1998-12-11,m,767635131
Fall,Ousmane,1991-06-28,m,762725297
Diallo,Fatou,1999-08-28,f,761776101
Gueye,Awa,1973-10-01,f,707175781
Faye,Mariama,1957-05-02,f,706547863
Gueye,Ibrahima,1943-09-26,m,767977723
Diop,Abdoulaye,1998-08-29,m,780957212
Sarr,Awa,1960-05-26,f,785994470
Fall,Awa,1965-02-13,f,702083473
Gueye,Abdoulaye,2019-01-11,m,779298514
Sarr,Ibrahima,1967-11-10,m,767200326
Fall,Oumar,1992-01-19,m,701713818
Gueye,Mariama,1977-04-05,f,760085587
Ba,Mariama,1947-08-10,f,780358617
Diop,Mariama,1950-09-08,f,706778530
Diop,Cheikh,2007-10-20,m,781233007
Ba,Mariama,2011-04-05,f,704801708
Faye,Awa,1940-01-27,f,786463509
Sy,Ibrahima,2000-02-19,m,789169977
Gueye,Ousmane,2021-02-08,m,771410508
Gueye,Abdoulaye,2007-08-06,m,788923714
Gueye,Fatou,1952-07-16,f,762313253
Sy,Moussa,2015-11-22,m,762405444
Kane,Mariama,1981-10-05,f,787152216
Gueye,Cheikh,1993-06-05,m,779510397
Sow,Cheikh,1985-02-16,m,702310298
Sy,Mariama,1970-03-29,f,770709735
Fall,Fatou,1957-04-11,f,707379431
Kane,Awa,1951-02-27,f,705723723
Faye,Abdoulaye,2013-06-21,m,705421779
Sy,Fatou,1956-02-24,f,706783226
Fall,Khady,1991-10-29,f,768359262
Diop,Mariama,1944-09-28,f,788198114
Ba,Khady,1991-11-27,f,772759684
Sow,Aminata,1943-05-30,f,775266415
Diop,Mariama,2013-11-18,f,771212106
Diallo,Oumar,1999-04-03,m,707252886
Faye,Abdoulaye,1952-12-08,m,784941277
Ba,Ibrahima,1980-08-17,m,705043289
Sow,Fatou,1978-02-17,f,770689301
Faye,Moussa,1949-07-30,m,784352376
Kane,Ousmane,1955-08-28,m,774801129
Diallo,Aminata,2015-09-27,f,700418621
Fall,Khady,2020-03-23,f,708518106
Sow,Cheikh,1966-12-20,m,707151441
Kane,Khady,1976-09-06,f,766989102
Sy,Mariama,2004-10-08,f,771574607
Diop,Oumar,1972-05-19,m,774616092
Fall,Ibrahima,1996-02-02,m,762288229
Diop,Khady,1997-02-11,f,763874520
Gueye,Ousmane,2000-03-21,m,770564978
Ba,Mariama,1963-09-18,f,769456248
Ba,Mamadou,1996-06-08,m,761141597
Diop,Awa,1944-03-05,f,768526369
Diop,Abdoulaye,2002-01-09,m,702193218
Sow,Aminata,1951-10-21,f,701893747
Sarr,Mariama,2021-11-29,f,788613951
Diallo,Mamadou,2008-06-17,m,785869141
Diop,Khady,1982-06-04,f,788553292
Sarr,Abdoulaye,1958-12-05,m,786841058
Sy,Abdoulaye,2009-03-19,m,774907760
Fall,Cheikh,1963-12-02,m,772480098
Kane,Oumar,1948-04-18,m,774072480
Sy,Abdoulaye,1984-01-25,m,762241559
Sarr,Mariama,1943-03-27,f,767833983
Fall,Fatou,2000-04-25,f,761594488
Ba,Khady,1947-02-21,f,765249919
Sow,Khady,1988-06-20,f,774666085
Ndiaye,Khady,1972-08-20,f,702750319
Diallo,Moussa,1982-04-19,m,771358750
Sow,Oumar,1970-12-02,m,705428645
Ba,Oumar,2001-07-12,m,780884709
Sarr,Aminata,1984-03-04,f,786889662
Sy,Khady,1945-06-20,f,703082850
Sarr,Awa,1987-09-03,f,788723851
Diop,Awa,1995-11-11,f,768438276
Ndiaye,Mariama,1943-08-31,f,701292683
Faye,Fatou,2006-04-21,f,769265672
Gueye,Cheikh,1942-04-21,m,709258199
Ba,Cheikh,1966-06-21,m,760013562
Ndiaye,Aminata,2007-07-18,f,708621588
Ndiaye,Mamadou,2006-07-15,m,700123390
Ndiaye,Mamadou,1968-07-05,m,777819333
Diop,Ousmane,1982-04-09,m,771652004
